Elapsed time,1a-Jasper,1a-PdfBox,1a-iText,1b-Jasper,1b-PdfBox,1b-iText,1c-Jasper,1c-PdfBox,1c-iText,2a--Jasper,2a-PdfBox,2a-iText,2b-Jasper,2b-PdfBox,2b-iText,2c--iText,2c-Jasper,2c-PdfBox,3a-Jasper,3a-PdfBox,3a-iText,3b-Jasper,3b-PdfBox,3b-iText,3c--iText,3c-Jasper,3c-PdfBox,OS Process Sampler,heroku restart,maven build Jasper
01:21:25.500,,,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:26.0,,,322.74074074074076,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:26.500,,,279.4193548387097,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:27.0,,,253.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:27.500,,,404.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:28.0,,,415.3846153846155,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:28.500,,,245.58333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:29.0,,,368.1923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:29.500,,,303.84615384615387,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:30.0,,,389.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:30.500,,,277.46666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:31.0,,,295.3636363636363,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:31.500,,,444.30434782608694,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:32.0,,,410.0869565217391,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:32.500,,,363.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:33.0,,,423.8965517241379,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:33.500,,,516.1538461538462,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:34.0,,,500.8095238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:34.500,,,359.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:35.0,,,299.1935483870969,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:35.500,,,316.28571428571433,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:36.0,,,355.89285714285717,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:36.500,,,361.34615384615387,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:37.0,,,318.8695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:37.500,,,366.2258064516129,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:38.0,,,303.56666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:38.500,,,310.6060606060606,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:39.0,,,330.9629629629628,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:39.500,,,366.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:40.0,,,488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:40.500,,,442.8181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:41.0,,,282.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:41.500,,,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:42.0,,,383.38461538461536,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:42.500,,,297.2903225806452,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:43.0,,,298.32258064516134,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:43.500,,,367.57142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:44.0,,,307.6551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:44.500,,,331.4347826086956,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:45.0,,,337.7142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:45.500,,,464.73333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:46.0,,,336.8666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:46.500,,,399.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:47.0,,,364.7916666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:47.500,,,338.35483870967744,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:48.0,,,429.59090909090907,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:48.500,,,309.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:49.0,,,508.60000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:49.500,,,300.61290322580646,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:50.0,,,298.8181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:50.500,,,305.82142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:51.0,,,306.06666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:51.500,,,429.72727272727275,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:52.0,,,376.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:52.500,,,408.15384615384613,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:53.0,,,404.84615384615387,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:53.500,,,289.61290322580646,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:54.0,,,413.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:54.500,,,302.95833333333326,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:55.0,,,413.88461538461536,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:55.500,,,348.8095238095239,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:56.0,,,451.2916666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:56.500,,,351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:57.0,,,320.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:57.500,,,409.875,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:58.0,,,505.53333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:58.500,,,290.8666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:59.0,,,495.2631578947368,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:59.500,,,309.93333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:00.0,,,292.06060606060606,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:00.500,,,287.3000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:01.0,,,291.15384615384613,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:01.500,,,361.1333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:02.0,,,232.2258064516129,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:02.500,,,254.15624999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:03.0,,,271.0333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:03.500,,,298.54838709677426,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:04.0,,,277.3548387096773,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:04.500,,,266.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:05.0,,,257.85714285714283,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:05.500,,,316.65384615384613,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:06.0,,,337.7391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:06.500,,,280.8181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:07.0,,,330.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:07.500,,,277.962962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:08.0,,,325.24242424242425,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:08.500,,,468.14285714285717,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:09.0,,,363.3636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:09.500,,,343.96153846153845,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:10.0,,,283.8666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:10.500,,,398.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:11.0,,,289.81818181818187,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:11.500,,,386.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:12.0,,,334.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:12.500,,,320.6969696969697,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:13.0,,,307.46666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:13.500,,,278.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:14.0,,,306.42424242424244,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:14.500,,,321.62068965517244,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:15.0,,,296.04347826086956,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:15.500,,,348.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:16.0,,,332.52380952380946,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:16.500,,,341.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:17.0,,,318.56666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:17.500,,,285.25000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:18.0,,,340.6363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:18.500,,,343.2903225806452,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:19.0,,,323.6521739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:19.500,,,395.5806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:20.0,,,285.90625000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:20.500,,,289.28000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:22:21.0,,,442.88461538461536,,,,,,,,,,,,,,,,,,,,,,,,,,,
